timestamp,rpm,throttle,altitude,ambient_temperature,cht,egt,oil_pressure,oil_temperature,fuel_flow,vibration,battery_voltage,alternator_current,injection_timing,fault_type,scenario
2026-09-18 10:00:29,5545.926455322299,61.12048105771652,4132.654984556364,29.782788281411168,227.37022610852742,527.5589149933991,60.90993017116504,85.77093154029986,29.469483031537266,2.1385929967587565,26.190067805012728,22.90909556964189,20.39909015702444,normal,Normal continuous telemetry
2026-09-18 10:00:30,5596.98291367982,60.94814685350546,4127.416869323897,29.675942624540106,224.94074541271243,542.5774581389344,61.75173546701516,85.97528494279042,29.771267162450265,2.171455522874969,26.16153235724835,22.984478016017132,20.622619711668705,normal,Normal continuous telemetry
2026-09-18 10:00:31,5490.526035861337,60.42067087448532,4143.184016215565,30.057727150828462,225.39169005303737,543.0612744252052,61.232981235990195,85.12885927883268,29.482744718823746,2.088596603743212,26.084917887572264,22.878013128744406,20.739211979349818,normal,Normal continuous telemetry
2026-09-18 10:00:32,5460.839913399836,60.09434167790097,4141.415388424587,30.005267731303537,225.3818794596785,531.5165900742368,60.6088353425211,86.48347513278527,29.40539148098363,2.051839273235281,26.070270123325994,22.530727736901948,20.599333522348033,normal,Normal continuous telemetry
2026-09-18 10:00:33,5415.811806958362,61.07717708129538,4170.78120361555,30.17072953912736,224.9631841436302,526.3111628199562,62.94501870373824,86.05192432045087,29.29138653195942,2.0747470594942103,26.1014594097623,22.716833006943162,20.339521999932412,normal,Normal continuous telemetry
2026-09-18 10:00:34,5423.567896883711,61.55512426638857,4167.50489840817,30.23221365164363,226.60480184715806,532.8794486104978,62.74043846767858,84.52587668716811,29.181945530166598,2.088284674780162,26.112583199217433,22.980732742918843,20.59265998742374,normal,Normal continuous telemetry
2026-09-18 10:00:35,5392.5428795990765,63.022896104444996,4156.0949358961,30.172051468162845,225.91295571621845,533.9168695136323,62.16811698581807,84.46449602333047,29.26178674671599,2.0812731809917153,26.026416187232194,22.745699291661097,20.610693081448535,normal,Normal continuous telemetry
2026-09-18 10:00:36,5294.858060032043,62.07884830276158,4145.024592130881,30.289010327247603,224.67421427966903,530.909728550754,60.30968425272964,86.06583245382178,28.942900788931166,2.0986504287628933,26.027969814054707,22.395649753579413,20.87230833305467,normal,Normal continuous telemetry
2026-09-18 10:00:37,5211.8404907203785,62.87934319274211,4143.422988658755,30.23231285091548,221.62551531296916,526.485720285653,61.57284951324126,85.88257271911979,28.68041028149644,2.029723633268955,26.00565366523969,22.233995485158783,20.45393688237707,normal,Normal continuous telemetry
2026-09-18 10:00:38,5153.35003796708,62.038481085412464,4173.5283210579355,30.29963296302428,222.94720507455165,529.8902000895864,61.27345625907884,85.99765760693363,28.438820303283624,2.0429912141065185,25.987199743862682,22.106303512494765,20.57350349854222,normal,Normal continuous telemetry
2026-09-18 10:00:39,5146.560147253654,61.73908110031351,4164.72029703023,30.135851842820404,223.68860808366728,528.9668530942984,61.12677901744748,85.97162617269073,28.477657305611185,1.9947100792205195,26.033483268629816,22.107198325809545,20.82209313266848,normal,Normal continuous telemetry
2026-09-18 10:00:40,5094.032575678977,62.04882101269502,4169.529845170101,30.235264765137124,219.19962321260073,521.084227859696,61.65250765022241,86.22881256936712,28.238889490529427,2.034567619867329,25.990377119322442,21.992858801825065,20.674485611088535,normal,Normal continuous telemetry
2026-09-18 10:00:41,5035.780228850256,62.339598644256675,4144.9002313160845,30.311587698709687,218.56309009627176,527.8920930467806,61.03311921718308,86.84900751689733,28.006994145726466,2.0072648450265484,25.844429556344735,22.0791951331894,20.690993555264537,normal,Normal continuous telemetry
2026-09-18 10:00:42,4948.369539356928,64.41933141883382,4178.896297252799,30.424214109703637,221.4731494736946,532.9386733016258,60.925118351301776,85.28951310540027,27.948918363677183,1.9634304410314276,25.914170765967025,21.569337655797522,20.657943446631204,normal,Normal continuous telemetry
2026-09-18 10:00:43,4942.096106501333,62.38900693971709,4175.014908481235,30.260324049816997,218.23886710319445,523.5364836860429,60.85466863222788,85.12841985468363,27.89347812000942,1.980165193624147,25.82060915862571,21.885162428756,20.66348329403604,normal,Normal continuous telemetry
2026-09-18 10:00:44,4908.63821152792,63.53210568496718,4157.893116725667,30.41498612845197,220.61931738697007,522.6068576519684,60.52766163018973,85.2858155631906,27.808842284325127,1.9752814911775514,25.87124168953701,21.66628661483347,20.728634200483096,normal,Normal continuous telemetry
2026-09-18 10:00:45,4891.470679624344,62.23631164940835,4167.076647244604,30.313525572361335,217.07593945619803,521.1082348417913,58.80902361962313,86.32144079465675,27.6941421680499,1.9688387063980703,25.826771554620642,21.706572876585245,20.52522475822695,normal,Normal continuous telemetry
2026-09-18 10:00:46,4902.188197934676,63.38243531486203,4177.275212855459,30.35151458529156,220.53500578757212,525.4079218242514,60.31854607000407,87.12245172528587,27.857568928057255,2.042434583066304,25.796662276895873,21.536801268785087,20.7391913826176,normal,Normal continuous telemetry
2026-09-18 10:00:47,4875.466914632714,62.79878314326162,4175.973748013885,30.50846261431016,218.06752413231638,516.0706871998524,59.7297108700396,85.8511415037124,27.605322419811362,1.971647772845767,25.71936078289499,21.834191983590692,20.463227469406352,normal,Normal continuous telemetry
2026-09-18 10:00:48,4894.492351189689,62.15543309806516,4172.928503892695,30.099099573292715,217.98426675357172,521.8082027983165,59.25024700027346,83.98052140778961,27.746661481049852,1.970362106381731,25.817113619103377,21.840492939347115,20.660958487720436,normal,Normal continuous telemetry
2026-09-18 10:00:49,4882.026716852953,61.910415923535304,4176.139092181132,30.216737909549593,219.77179187053844,519.420954609865,61.57699604271413,84.67383090353951,27.64437453685669,1.9029945598542357,25.743940037425844,21.765304490274474,20.64055307482971,normal,Normal continuous telemetry
2026-09-18 10:00:50,4902.997138738411,61.09544678639414,4175.158825208499,30.201149119416957,216.89694468609844,526.7827817105623,61.659018182272845,85.35057688326758,27.448449588697386,1.9493021704284006,25.888909063297405,21.411644464699613,20.53699929728089,normal,Normal continuous telemetry
2026-09-18 10:00:51,4930.76070868008,61.42622710312372,4180.669460989994,30.084813054584234,216.47809633805446,520.5947579493595,61.436175939409026,85.5176168238428,27.879456869232488,1.9769445718800436,25.926957716165766,21.828676391113778,20.61154003799216,normal,Normal continuous telemetry
2026-09-18 10:00:52,4874.264515279481,60.30672780880439,4197.006790765177,30.343597612102513,216.21736782144356,524.5926553557985,60.40116012222828,85.74968882137955,27.387242401291967,1.9508480593897137,25.79421943008686,21.618459127968453,20.52836245976818,normal,Normal continuous telemetry
2026-09-18 10:00:53,4929.797665378533,59.23656555776363,4148.912764747218,30.56733087989819,218.10995408527296,515.5721603576538,61.35499579553446,86.20307882170027,27.329706799574463,2.0343192988439296,25.887631714237592,21.39590161042009,20.463761496354227,normal,Normal continuous telemetry
2026-09-18 10:00:54,4937.855547103162,58.63528070875912,4177.087547575844,30.420852426782602,214.93239988292018,520.6099735141945,60.32222577467039,85.84055835936473,27.378983852859857,1.9817982872817648,25.846305390363593,21.631124907903473,20.543919038093957,normal,Normal continuous telemetry
2026-09-18 10:00:55,4941.667813268549,59.06097623206422,4182.118113080476,30.50100809782601,218.51760793864918,520.3736893147967,60.47042223338143,86.97589038082869,27.42735611908939,2.0334291113798484,25.848799907806793,21.70984508685401,20.458131126076044,normal,Normal continuous telemetry
2026-09-18 10:00:56,4959.608682906176,59.44038246313174,4183.475176423716,30.641557219489307,217.27030325770104,517.3219706080012,59.44820668651938,85.67157050214652,27.640317444007977,1.994081398772998,25.924125252015042,21.785840130779775,20.63313952032251,normal,Normal continuous telemetry
2026-09-18 10:00:57,5021.807401887752,57.83633495960194,4175.236691965119,30.683238713265595,220.18861160982001,520.7183480100182,60.75872204038475,85.51931001344639,27.659466941765867,2.0056644546523055,25.930613438255687,21.80529405760589,20.440353090297737,normal,Normal continuous telemetry
2026-09-18 10:00:58,4934.440017703644,57.035168459575466,4158.248740317952,30.478698796347462,213.08697528676922,520.9738230159237,60.345383958694704,86.47797735588374,27.325713693760097,1.9837801278707914,25.983850726352617,21.623619801721656,20.655788927354678,normal,Normal continuous telemetry
2026-09-18 10:00:59,4989.32963506684,56.726687481760706,4182.7487008889775,30.69616044316494,216.4368622382725,516.8024920500833,59.33211351019136,84.97046687786798,27.58048813959927,1.9979987958201189,25.903286318780665,21.901501603424467,20.42548938666615,normal,Normal continuous telemetry
2026-09-18 10:01:00,4883.510602680202,56.87331918303861,4198.878351364739,30.510061478671197,213.4344244130818,509.1845792757403,60.14955429410645,86.41988389133718,27.24118238602682,2.0368599456427856,25.92298892613344,21.657125867338163,20.500777801960666,normal,Normal continuous telemetry
2026-09-18 10:01:01,4915.1387811136765,55.57828810014482,4158.93578684608,30.372817563663368,214.55626397683275,514.2754927666092,60.210571276592404,86.10212565031487,27.229605135829928,1.9018413807864427,25.90665718020328,21.067567962164286,20.480830472015626,normal,Normal continuous telemetry
2026-09-18 10:01:02,4915.970076892956,54.64390126826039,4186.755275547151,30.410515593454225,215.93833847480659,509.99544962490813,61.708411748083485,85.90696232381649,27.168601747019142,1.9131399143232377,25.951334926251086,21.42364140860807,20.705456620147586,normal,Normal continuous telemetry
2026-09-18 10:01:03,4914.847786572007,55.26109443865048,4171.3502708806,30.277906269983454,215.3602854716811,512.5464227559294,61.003380295457234,87.23849043729089,27.239367074968325,1.9639585782274376,25.882455066033003,21.462830752171936,20.592245737860495,normal,Normal continuous telemetry
2026-09-18 10:01:04,4905.679245244289,54.39613475130328,4173.316829339173,30.366140326502208,214.88331540807857,512.3144119818307,60.26559379278641,85.50124622828488,26.815774114823835,1.9816443249166726,25.90640033323153,21.18042774711863,20.518553291207706,normal,Normal continuous telemetry
2026-09-18 10:01:05,4899.133528745836,54.83900910997796,4160.036013102745,30.444094507598585,215.11722644489407,507.18132809044926,60.43068272919275,87.69287092686821,27.04078872476401,2.0039803606159077,25.89540172930819,21.457564789525858,20.608236424028146,normal,Normal continuous telemetry
2026-09-18 10:01:06,4855.4412674373725,53.6218984500122,4167.134448742349,30.61583529558767,214.7313029639496,505.16558633799633,60.153877143019955,85.93190096516153,26.59445047057436,1.9876463054184361,25.849698793476275,21.506853154236687,20.283355902820556,normal,Normal continuous telemetry
2026-09-18 10:01:07,4854.769108283265,52.42932074853262,4185.085882440386,30.749979036936768,212.62914981775094,511.1711856728633,59.93471017318958,85.13981617372019,26.762980175948144,1.9575052147058332,25.936195423385396,21.11943266008392,20.519117176728415,normal,Normal continuous telemetry
2026-09-18 10:01:08,4912.292072207945,52.18463326895495,4174.67628872735,30.280169988372144,215.58276575675438,508.1462198302721,59.41661688824944,85.97879015801625,26.91109092147331,2.018124943705051,25.966812153693343,21.44058328328802,20.76154803402612,normal,Normal continuous telemetry
2026-09-18 10:01:09,4895.456294941297,54.215351655600756,4186.534367674015,30.54112535199485,216.20718547610187,503.34724035350354,60.08890228499782,85.22279679057642,27.149060890246716,2.0151480980986047,25.93525236565992,21.27999961795615,20.558035097324325,normal,Normal continuous telemetry
2026-09-18 10:01:10,4886.084574158217,54.241990530111394,4177.802479496355,30.319897329437275,215.4650450269389,514.5802907148916,59.62730594357883,85.3721738444195,27.140129092010095,1.9836589389261483,25.977470664473877,21.298642060667827,20.550569485601432,normal,Normal continuous telemetry
2026-09-18 10:01:11,4927.985628540763,52.93937666639858,4166.735883433772,30.54003873335542,216.0488691790297,512.6565655395215,59.27471301593969,86.38173665668609,27.043440024724458,2.019290140745192,26.00706628766821,21.66576160219899,20.59516917222105,normal,Normal continuous telemetry
2026-09-18 10:01:12,4979.905276007718,52.874610562664294,4180.0555633570375,30.441108448714132,216.3623177239467,510.20998754754845,60.80262173634635,86.45813905371713,27.10964134374867,2.0055236394216682,25.942459297884763,21.46466519587859,20.636218734824364,normal,Normal continuous telemetry
2026-09-18 10:01:13,5080.204028969887,54.285070977780904,4161.927880847734,30.177159914067726,220.72102892381784,511.9943806257433,60.9468457987762,85.40512186149716,27.641637098637624,1.9963888998565766,26.015903920628844,21.858292060624798,20.303154706631027,normal,Normal continuous telemetry
2026-09-18 10:01:14,5123.197918775036,52.64013348090229,4163.999557979726,30.581157353198225,217.93429924188058,519.2251740234575,59.22985622547587,86.87010479484977,27.517454318318375,2.0490631731200075,26.004017590115584,21.54491712456799,20.3245221569941,normal,Normal continuous telemetry
2026-09-18 10:01:15,5200.627275972865,52.96728425583432,4147.7828276007285,30.340378565493232,218.6552023092292,519.5708038955205,60.75205005712564,86.89070475300103,27.83909745021214,2.043996914484827,26.071808561233816,22.269620713829994,20.55490779748868,normal,Normal continuous telemetry
2026-09-18 10:01:16,5220.5758759965365,54.23931289920506,4149.294672194789,30.33936509577509,218.73218770514336,528.7032546510425,61.68680809634675,87.13231364662624,28.119209017961307,2.044162069835714,26.037907336550276,22.158729005915202,20.45660794156435,normal,Normal continuous telemetry
2026-09-18 10:01:17,5298.908035174968,53.71621326455835,4137.160266807923,30.24642161882714,219.20735899303074,523.0866479865825,61.90823181864292,86.35248473408251,28.127088605170844,2.111334982061629,26.193295400398704,22.181927491889148,20.694605164111973,normal,Normal continuous telemetry
2026-09-18 10:01:18,5369.852443985945,54.191676260595415,4154.318798795506,30.295297081002673,220.1930409319891,525.3046352343067,62.01607980012969,87.05126665407882,28.541572869514567,1.988189964298286,26.16119436690417,22.451787152289736,20.504095835819726,normal,Normal continuous telemetry
2026-09-18 10:01:19,5386.6867826004,54.274720582244086,4125.102314259676,30.443307376220854,221.06810850244108,524.2520360013558,61.23800802428884,84.53113575446484,28.5833261586238,2.027718410564495,26.139694729072538,22.19014226832595,20.310603517536865,normal,Normal continuous telemetry
2026-09-18 10:01:20,5456.493494101751,54.80261966866948,4145.314668830711,30.33555948909806,223.48137565202236,529.8109623796435,60.68661680246347,85.7354938006763,28.639115037743114,2.049751233897247,26.239901478956998,22.734445189526483,20.395864526665417,normal,Normal continuous telemetry
2026-09-18 10:01:21,5452.611031273698,55.70515556769736,4130.212206185035,30.397215348763517,224.36560930192698,530.2940226596679,60.47868069834642,85.34058080283847,28.931112834622976,2.077808083589831,26.060723189470103,22.52777901325385,20.227090433321305,normal,Normal continuous telemetry
2026-09-18 10:01:22,5489.8973873790665,54.90745852293483,4143.020382227235,30.38533183103939,224.2370906108274,532.3803182773995,61.697678923902515,86.11165848226563,28.94611680541657,2.089068191534002,26.09516897871692,22.596408103188914,20.5209795207554,normal,Normal continuous telemetry
2026-09-18 10:01:23,5507.361920835589,55.38477138750541,4134.335972470984,30.51143844691495,223.52461858449007,527.4166212786832,61.74143210212607,85.62933141891267,28.965098579991924,2.0487159864950613,26.23962517930373,22.602518641051518,20.531241618603328,normal,Normal continuous telemetry
2026-09-18 10:01:24,5488.489598580287,53.55131965517838,4143.4311263909685,30.243396127343654,224.90216185870355,524.5978359544779,62.470334667343074,85.79204158493971,28.658095553191814,2.063217388585178,26.211755025144228,22.49642107640409,20.484577671377956,normal,Normal continuous telemetry
2026-09-18 10:01:25,5549.171040071658,54.96526867761546,4126.511251704851,30.05395101220082,225.88071195986208,527.4591075765152,62.47023314858685,87.35719444042788,28.94162989219514,2.0797047492660066,26.23745514827271,22.851500732216046,20.679118171459724,normal,Normal continuous telemetry
2026-09-18 10:01:26,5510.700923056677,54.38206622871263,4094.939945911677,30.415431548683543,223.97698969553676,530.9422561684655,61.35330418858588,85.88767093063616,28.81814855823868,2.188150027833992,26.145209994075284,22.69124986049037,20.687643042669126,normal,Normal continuous telemetry
2026-09-18 10:01:27,5517.1737766930455,54.05314525575207,4108.970569218053,30.184708910100202,223.06254153942817,532.7696397843272,60.511276513782356,86.23418548763856,28.940884286134338,2.1664957235097595,26.216893750246484,22.75370413226911,20.520084841754787,normal,Normal continuous telemetry
2026-09-18 10:01:28,5519.38788031344,54.18909165386282,4091.5898939563335,30.379933472415992,225.0667687306438,526.5176160052911,61.226500462155755,85.81698764707654,28.77861595316118,2.089466346443725,26.31797849413816,22.66312930681993,20.285727676441404,normal,Normal continuous telemetry
2026-09-18 10:01:29,5501.974363489944,54.43474737491803,4095.2283528536213,30.24780571661931,224.25243869380233,526.2799147005353,61.64056282533541,86.00099469929889,28.91320435029766,2.087669457537251,26.247849688985585,22.713971119889006,20.61842126340825,normal,Normal continuous telemetry
2026-09-18 10:01:30,5493.127529189945,55.14708608664775,4115.2933740314365,30.14743916580138,221.87474025975726,529.2486536958153,61.30247258719816,85.90573921854927,28.742138811036245,2.0584033659363987,26.203578230985638,22.577840329390565,20.618114088287506,normal,Normal continuous telemetry
2026-09-18 10:01:31,5451.241612660281,53.39355078447847,4100.440652658635,30.195507419497748,222.71168382141053,524.2841938737896,60.91084182593378,86.25731622429457,28.600720670606464,2.023463758069172,26.169732602980112,22.838749525066348,20.571062496263618,normal,Normal continuous telemetry
2026-09-18 10:01:32,5427.515836022664,54.14550901762926,4079.9589538930436,30.411209702284026,223.24560508423505,529.2117142916721,61.495658068678644,86.9500335148442,28.627345960027213,2.081412360680235,26.15257418524157,22.24420738010963,20.659232660093267,normal,Normal continuous telemetry
2026-09-18 10:01:33,5431.110820111705,53.58112524313844,4071.665268371923,30.404772618271636,221.33766258840356,517.4427328629399,60.89833955435417,87.32401838586556,28.873238097193262,2.0512973446088,26.073284263164467,22.65879599605201,20.396031880856057,normal,Normal continuous telemetry
2026-09-18 10:01:34,5371.098842448919,53.48906904738766,4079.638591719626,30.077617199456185,221.79379283557984,520.2891190944651,60.7281022379991,86.08884070096623,28.227144172475324,2.071249999881614,26.16354075179664,22.552055873927614,20.775941336816093,normal,Normal continuous telemetry
2026-09-18 10:01:35,5380.779278519539,54.22994483041301,4059.9971290844237,30.064556136927468,219.68157530826176,521.6538071505882,61.50103740394271,86.3173647497484,28.657375169970475,2.020148650987386,26.19036434637973,22.26063308105663,20.427168117927106,normal,Normal continuous telemetry
2026-09-18 10:01:36,5391.311496444984,53.734227214734716,4061.831921390355,30.174630794446685,223.94429960018823,516.095400610173,60.9348343096196,84.9726371980959,28.490653756192206,2.051593193248138,26.079532509716614,22.729040850915407,20.62724902341145,normal,Normal continuous telemetry
2026-09-18 10:01:37,5413.233350006885,54.15176293013539,4068.8624266274164,29.85837962505759,224.04797080654072,521.3834720154931,61.54299326743781,85.67116486254832,28.6211817145934,2.087848618336976,26.132028201086747,22.600343130359633,20.339035905971752,normal,Normal continuous telemetry
2026-09-18 10:01:38,5476.058060305555,53.002040827091115,4074.1616114613435,30.006607609094495,222.4664185028091,521.9399574510225,61.669688197528636,86.55056598886048,28.68253919669054,2.108028947983549,26.150135390270194,22.687848196447277,20.418388645798505,normal,Normal continuous telemetry
2026-09-18 10:01:39,5446.403936072073,52.561567859240306,4062.7333393538183,29.923588025969696,222.70212639805717,523.1018288842598,60.492726467375434,86.44299244160717,28.59750445513887,2.103892305770385,26.149318729703197,22.47385823597524,20.707579916199442,normal,Normal continuous telemetry
2026-09-18 10:01:40,5481.435038430031,52.88089674697365,4023.017817809407,29.944794447874568,219.11682768310988,529.1904352606949,61.08615801058655,85.93489846137793,28.656334642524545,2.05006989324051,26.214582633086376,22.51671305553647,20.497500988709636,normal,Normal continuous telemetry
2026-09-18 10:01:41,5555.550852079856,53.25184131296458,4049.2095503511187,29.74238261984325,222.1292109469143,526.3007947763957,62.79996586311639,86.37908409727045,29.10128588305163,2.1410241709707156,26.141036905160856,22.67724561949271,20.633309125745583,normal,Normal continuous telemetry
2026-09-18 10:01:42,5510.088252913732,53.30981515843694,4041.4282231916673,29.59809045209078,222.63041952698666,522.3061310541964,60.65079932782641,85.991305820617,28.740273434109184,2.0740102412016816,26.25265949679035,22.678050550028498,20.56153279823068,normal,Normal continuous telemetry
2026-09-18 10:01:43,5556.231581496541,52.593470372731105,4040.5040633773115,29.494192894784923,221.8193512633463,525.8573821157344,59.99501066959891,86.49624350959088,29.01204052296962,2.133396343310564,26.289873840517643,22.9004452154301,20.51333972500729,normal,Normal continuous telemetry
